title,speaker,calling,year,season,url,paragraph_number,text
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,11,"When we assume responsibility for our own testimonies, we gain spiritual momentum and gradually develop bedrock faith in Jesus Christ, and the doctrine of Christ becomes central to the purpose of life. Momentum likewise builds as we strive to obey the laws of God and repent. Repentance is joyful and allows us to learn from our mistakes, which is how we progress eternally. We will undoubtedly have times when we flip over in our kayaks and find ourselves in deep water. Through repentance, we can get back on top and continue, no matter how many times we have fallen off. The important part is that we do not give up."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,12,"The next element of the doctrine of Christ is baptism, which includes the baptism of water and, through confirmation, the baptism of the Holy Ghost. While baptism is a singular event, we renew our baptismal covenant repeatedly when we partake of the sacrament. The sacrament does not replace baptism, but it links the initial elements in the doctrine of Christfaith and repentancewith reception of the Holy Ghost. As we conscientiously partake of the sacrament, we invite the Holy Ghost into our lives, just like when we were baptized and confirmed. As we keep the covenant described in the sacrament prayers, the Holy Ghost becomes our companion."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,13,"As the Holy Ghost exerts a greater influence in our lives, we progressively and iteratively develop Christlike attributes. Our hearts change. Our disposition to do evil diminishes. Our inclination to do good increases until we only want to do good continually. And we thereby access the heavenly power needed to endure to the end. Our faith has increased, and we are ready to repeat the powerful, virtuous cycle again."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,14,"Forward spiritual momentum also propels us to make additional covenants with God in the house of the Lord. Multiple covenants draw us closer to Christ and connect us more strongly to Him. Through these covenants, we have greater access to His power. To be clear, baptismal and temple covenants are not, in and of themselves, the source of power. The source of power is the Lord Jesus Christ and our Heavenly Father. Making and keeping covenants create a conduit for Their power in our lives. As we live according to these covenants, we eventually become inheritors to all that Heavenly Father has. The momentum produced by living the doctrine of Christ not only powers the transformation of our divine nature into our eternal destiny but also motivates us to help others in appropriate ways."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,15,"Consider how the expedition guide helped me after I flipped over in the kayak. He did not shout from afar an unhelpful question such as, Mr. Renlund, what are you doing in the water? He did not paddle up and chide me, saying, Mr. Renlund, you would not be in this situation if you were more physically fit. He did not start towing my kayak while I was just trying to get on top of it. And he did not correct me in front of the group. Instead, he gave me the help I needed at the time I needed it. He gave me advice when I was receptive. And he went out of his way to encourage me."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,16,"As we minister to others, we do not need to ask unhelpful questions or state the obvious. Most people who are struggling know that they are struggling. We should not be judgmental; our judgment is neither helpful nor welcome, and it is most often ill-informed."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,17,"Comparing ourselves to others can lead us to make pernicious errors, especially if we conclude that we are more righteous than those who are struggling. Such a comparison is like drowning hopelessly in three meters of water, seeing someone else drowning in four meters of water, judging him a greater sinner, and feeling good about yourself. After all, we are all struggling in our own way. None of us earns salvation. We never can. Jacob, in the Book of Mormon, taught, Remember, after [we] are reconciled unto God, that it is only in and through the grace of God that [we] are saved. We all need the Saviors infinite Atonement, not just part of it."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,18,"We do need all our compassion, empathy, and love as we interact with those around us. Those who are struggling need to experience the pure love of Jesus Christ reflected in [our] words and actions. As we minister, we encourage others frequently and offer help. Even if someone is not receptive, we continue to minister as they allow. The Savior taught that unto such shall ye continue to minister; for ye know not but what they will return and repent, and come unto me with full purpose of heart, and I shall heal them; and ye shall be the means of bringing salvation unto them. The Saviors job is to heal. Our job is to loveto love and minister in such a way that others are drawn to Jesus Christ. This is one of the fruits of the powerful, virtuous cycle of the doctrine of Christ."
"The Powerful, Virtuous Cycle of the Doctrine of Christ",By Elder Dale G. Renlund,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/43renlund?lang=eng,19,"I invite you to live the doctrine of Christ repeatedly, iteratively, and intentionally and help others on their way. I testify that the doctrine of Christ is central to Heavenly Fathers plan; it is, after all, His doctrine. As we exercise faith in Jesus Christ and His Atonement, we are propelled along the covenant path and motivated to help others become faithful disciples of Jesus Christ. We can become heirs in Heavenly Fathers kingdom, which is the culmination of faithfully living the doctrine of Christ. In the name of Jesus Christ, amen."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,1,"How does your Church differ from others? My answer to this important question has varied as I have matured and as the Church has grown. When I was born in Utah in 1932, our Church membership was only about 700,000, clustered mostly in Utah and nearby states. At that time, we had only 7temples. Today the membership of The Church of Jesus Christ of Latter-day Saints numbers more than 17 million in about 170 nations. As of this April1, we have 189 dedicated temples in many nations and 146 more in planning and construction. I have felt to speak about the purpose of these temples and the history and role of covenants in our worship. This will supplement the inspired teachings of earlier speakers."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,2,"A covenant is a commitment to fulfill certain responsibilities. Personal commitments are essential to the regulation of our individual lives and to the functioning of society. This idea is currently being challenged. A vocal minority oppose institutional authority and insist that persons should be free from any restrictions that limit their individual freedom. Yet we know from millennia of experience that persons give up some individual freedoms to gain the advantages of living in organized communities. Such relinquishments of individual freedoms are principally based on commitments or covenants, expressed or implied."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,3,"Here are some examples of covenant responsibilities in our society: (1)judges, (2)military, (3)medical personnel, and (4)firefighters. All of those involved in these familiar occupations make a commitmentoften formalized by oath or covenantto perform their assigned duties. The same is true of our full-time missionaries. Distinctive clothing or name tags are intended to signify that the wearer is under covenant and therefore has a duty to teach and serve and should be supported in that service. A related purpose is to remind the wearers of their covenant responsibilities. There is no magic in their distinctive clothing or symbols, only a needed reminder of the special responsibilities the wearers have assumed. This is also true of the symbols of the engagement and wedding rings and their role in giving notice to observers or reminding wearers of covenant responsibilities."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,4,"What I have said about covenants being a foundation for the regulation of individual lives applies particularly to religious covenants. The foundation and history of many religious affiliations and requirements are based on covenants. For example, the Abrahamic covenant is fundamental to several great religious traditions. It introduces the holy idea of Gods covenant promises with His children. The Old Testament frequently refers to Gods covenant with Abraham and his seed."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,5,"The first part of the Book of Mormon, which was written during the Old Testament period, clearly demonstrates the role of covenants in the Israelite history and worship. Nephi was told that the Israelite writings of that period were a record of the Jews, which contains the covenants of the Lord, which he hath made unto the house of Israel. The books of Nephi make frequent reference to the Abrahamic covenant and to Israel as the covenant people of the Lord. The practice of covenanting with God or religious leaders is also recorded in the Book of Mormon writings about Nephi, Joseph in Egypt, King Benjamin, Alma, and Captain Moroni."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,6,"When the time came for the Restoration of the fulness of the gospel of Jesus Christ, God called a prophet, Joseph Smith. We do not know the full content of the angel Moronis early instructions to this maturing young prophet. We do know he told Joseph that God had a work for [him] to do and that the fulness of the everlasting Gospel must be brought forth, including the promises made to the fathers. We also know that the scriptures young Joseph read most intensivelyeven before he was directed to organize a churchwere the many teachings about covenants he was translating in the Book of Mormon. That book is the Restorations major source for the fulness of the gospel, including Gods plan for His children, and the Book of Mormon is filled with references to covenants."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,7,"Being well read in the Bible, Joseph must have known of the book of Hebrews reference to the Saviors intent to make a new covenant with the house of Israel and with the house of Judah. Hebrews also refers to Jesus as the mediator of the new covenant. Significantly, the biblical account of the Saviors mortal ministry is titled The New Testament, a virtual synonym for The New Covenant."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,8,"Covenants were foundational in the Restoration of the gospel. This is evident in the earliest steps the Lord directed the Prophet to take in organizing His Church. As soon as the Book of Mormon was published, the Lord directed the organization of His restored Church, soon to be named The Church of Jesus Christ of Latter-day Saints. Revelation recorded in April 1830 directs that persons shall be received by baptism into his church after they witness (which means solemnly testify) that they have truly repented of all their sins, and are willing to take upon them the name of Jesus Christ, having a determination to serve him to the end."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,9,"This same revelation directs that the Church meet together often to partake of bread and wine [water] in the remembrance of the Lord Jesus. The importance of this ordinance is evident in the words of covenants specified for the elder or priest who officiates. He blesses the emblems of the bread for the souls of all those who partake of it, that they  witness unto thee, O God, the Eternal Father, that they are willing to take upon them the name of thy Son, and always remember him and keep his commandments which he has given them."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,10,"The central role of covenants in the newly restored Church was reaffirmed in the preface the Lord gave for the first publication of His revelations. There the Lord declares that He has called Joseph Smith because the inhabitants of the earth have strayed from mine ordinances, and have broken mine everlasting covenant. This revelation further explains that His commandments are being given that mine everlasting covenant might be established."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,11,"Today we understand the role of covenants in the restored Church and the worship of its members. President GordonB. Hinckley gave this summary of the effect of our baptism and our weekly partaking of the sacrament: Every member of this church who has entered the waters of baptism has become a party to a sacred covenant. Each time we partake of the sacrament of the Lords supper, we renew that covenant."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,12,We have been reminded by many speakers at this conference that President RussellM. Nelson often refers to the plan of salvation as the covenant path that leads us back to [God] and is all about our relationship with God. He teaches about the significance of covenants in our temple ceremonies and urges us to see the end from the beginning and to think celestial.
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,13,"Now I speak more of temple covenants. In fulfillment of his responsibility to restore the fulness of the gospel of Jesus Christ, the Prophet Joseph Smith spent much of his final years directing the construction of a temple in Nauvoo, Illinois. Through him the Lord revealed sacred teachings, doctrine, and covenants for his successors to administer in temples. There persons who were endowed were to be taught Gods plan of salvation and invited to make sacred covenants. Those who lived faithful to those covenants were promised eternal life, wherein all things are theirs and they shall dwell in the presence of God and his Christ forever and ever."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,14,The endowment ceremonies in the Nauvoo Temple were administered just before our early pioneers were expelled to begin their historic trek to the mountains in the West. We have the testimonies of many pioneers that the power they received from being bound to Christ in their endowments in the Nauvoo Temple gave them the strength to make their epic journey and establish themselves in the West.
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,15,"Persons who have been endowed in a temple are responsible to wear a temple garment, an article of clothing not visible because it is worn beneath outer clothing. It reminds endowed members of the sacred covenants they have made and the blessings they have been promised in the holy temple. To achieve those holy purposes, we are instructed to wear temple garments continuously, with the only exceptions being those obviously necessary. Because covenants do not take a day off, to remove ones garments can be understood as a disclaimer of the covenant responsibilities and blessings to which they relate. In contrast, persons who wear their garments faithfully and keep their temple covenants continually affirm their role as disciples of the Lord Jesus Christ."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,16,The Church of Jesus Christ of Latter-day Saints is constructing temples all over the world. Their purpose is to bless the covenant children of God with temple worship and with the sacred responsibilities and powers and unique blessings of being bound to Christ they receive by covenant.
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,17,"The Church of Jesus Christ is known as a church that emphasizes making covenants with God. Covenants are inherent in each of the ordinances of salvation and exaltation this restored Church administers. The ordinance of baptism and its associated covenants are requirements for entrance into the celestial kingdom. The ordinances and associated covenants of the temple are requirements for exaltation in the celestial kingdom, which is eternal life, the greatest of all the gifts of God. That is the focus of The Church of Jesus Christ of Latter-day Saints."
Covenants and Responsibilities,By President Dallin H. Oaks,First Counselor in the First Presidency,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/47oaks?lang=eng,18,"I testify of Jesus Christ, who is the head of that Church, and invoke His blessings on all who seek to keep their sacred covenants. In the name of Jesus Christ, amen."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,1,Today I would like to begin by testifying of the complete certainty within my heart that God hears our prayers and answers them in a personalized way.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,2,"In a world going through times of uncertainty, pain, disappointment, and heartbreak, we might feel inclined to rely more on personal abilities and preferences, as well as the knowledge and security that come from the world. This could cause us to put in the background the real source of succor and support that can counter the challenges of this mortal life."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,3,"I remember an occasion when I was hospitalized for an illness, and it was difficult for me to sleep. When I turned off the lights and the room became dark, I saw a reflective sign on the ceiling in front of me that said, Call, dont fall. To my surprise, the next day I observed the same message repeated in several parts of the room."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,4,"Why was that message so important? When I asked the nurse about it, she said, It is to prevent a blow that might increase the pain you already have."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,5,"This life, by its nature, brings painful experiences, some inherent to our physical bodies, some due to our weaknesses or afflictions, some due to the way others use their agency, and some due to our use of agency."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,6,"Is there a promise more powerful than the one the Savior Himself made when He declared, Ask, and it shall be given you; seek, and ye shall find; knock, or call, and it shall be opened unto you?"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,7,"Prayer is the means of communication with our Heavenly Father that allows us to call and dont fall. However, there are circumstances in which we might think that the call has not been heard because we do not receive an immediate response or one according to our expectations."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,8,"This sometimes leads to anxiety, sadness, or disappointment. But remember Nephis expression of faith in the Lord when he said, How is it that he cannot instruct me, that I should build a ship? Now, I ask you, how is it that the Lord cannot instruct you, that you do not fall?"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,9,Confidence in Gods answers implies accepting that His ways are not our ways and that all things must come to pass in their time.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,10,"The certainty of knowing that we are children of a loving and merciful Heavenly Father should be the motivation to call in devout prayer with an attitude of pray[ing] always, and not faint[ing];  that [our] performance may be for the welfare of [our] soul[s]. Imagine the feelings of Heavenly Father when in each prayer we make a supplication in the name of His Son, Jesus Christ. What power and tenderness, I believe, are displayed when we do so!"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,11,"The scriptures are full of examples of those who called out to God so they would not fall. Helaman and his army, while facing their afflictions, called upon God, pouring out their souls in prayer. They received assurance, peace, faith, and hope, gaining courage and determination until they achieved their goal."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,12,"Imagine how Moses would have called and cried out to God when finding himself between the Red Sea and the Egyptians approaching to attack, or Abraham when obeying the mandate to sacrifice his son Isaac."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,13,I am certain that each of you have had and will have experiences where calling will be the answer to not fall.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,14,"Thirty years ago, while my wife and I were preparing for our civil marriage and our temple marriage, we received a call informing us that civil marriages were canceled due to a strike. We received the call three days before the scheduled ceremony. After several attempts at other offices and not finding available appointments, we began to feel distressed and doubtful that we really could get married as planned."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,15,"My fiance and I called, pouring out our souls to God in prayer. Finally, someone told us about an office in a small town on the outskirts of the city where an acquaintance was the mayor. Without hesitation, we went to visit him and asked him if it would be possible to marry us. To our joy, he agreed. His secretary emphasized to us that we had to obtain a certificate in that city and deliver all the documents before noon the next day."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,16,"The next day, we moved to the small town and went to the police station to request the required document. To our surprise, the officer said that he would not give it to us because many young couples had been running away from their families to get married secretly in that town, which of course was not our case. Again, fear and sadness overtook us."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,17,"I remember how I silently called out to my Heavenly Father so as not to fall. I received a clear impression in my mind, repeatedly saying, Temple recommend, temple recommend. I immediately took out my temple recommend and handed it to the officer, to my fiances bewilderment."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,18,"What a surprise we had when we heard the officer say, Why didnt you tell me that you are from The Church of Jesus Christ of Latter-day Saints? I know your church well. He immediately began to prepare the document. We were even more surprised when the officer left the station without saying anything."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,19,"Fifty minutes passed, and he did not return. It was already 11:55 in the morning, and we had only until noon to deliver the papers. Suddenly he appeared with a beautiful puppy and told us it was a wedding gift and gave it to us along with the document."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,20,"We ran toward the mayors office with our document and our new dog. Then we saw an official vehicle coming toward us. I stopped in front of it. The vehicle stopped, and we saw the secretary inside. Seeing us, she said, Im sorry; I told you noon. I must go on another errand."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,21,"I humbled myself in silence, calling with all my heart to my Heavenly Father, asking for help once again to not fall. Suddenly, the miracle happened. The secretary said to us, What a beautiful dog you have. Where could I find one like that for my son?"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,22,"It is for you, we immediately replied."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,23,"The secretary looked at us with surprise and said, OK, lets go to the office and make the arrangements."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,24,"Two days later, Carol and I were married civilly, as planned, and then we were sealed in the Lima Peru Temple."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,25,"Of course, we need to remember that calling is a matter of faith and actionfaith to recognize that we have a Heavenly Father who answers our prayers according to His infinite wisdom, and then action consistent with what we asked for. Prayingcallingcan be a sign of our hope. But taking action after praying is a sign that our faith is realfaith that is tested in moments of pain, fear, or disappointment."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,26,I suggest you consider the following:
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,27,Always think of the Lord as your first option for help.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,28,"Call, dont fall. Turn to God in sincere prayer."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,29,"After praying, do all you can to obtain the blessings you prayed for."
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,30,Humble yourselves to accept the answer in His time and His way.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,31,Dont stop! Keep moving forward on the covenant path while you wait for an answer.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,32,"Perhaps there is someone right now who, due to circumstances, feels like they are about to fall and would like to call like Joseph Smith did when he cried out: O God, where art thou?  How long shall thy hand be stayed?"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,33,"Even in circumstances such as these, pray with spiritual momentum, as President RussellM. Nelson taught, because your prayers are always heard!"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,34,Remember this hymn:
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,35,"Ere you left your room this morning,"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,36,Did you think to pray?
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,37,"In the name of Christ, our Savior,"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,38,Did you sue for loving favor
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,39,As a shield today?
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,40,"Oh, how praying rests the weary!"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,41,Prayer will change the night to day.
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,42,"So, when life gets dark and dreary,"
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,43,Dont forget to pray.9
"Call, Dont Fall",By Elder Taylor G. Godoy,Of the Seventy,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/52godoy?lang=eng,44,"As we pray we can feel the embrace of our Heavenly Father, who sent His Only Begotten Son to relieve our burdens, because if we call out to God, I testify we will not fall. In the name of Jesus Christ, amen."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,1,"In 1832, Joseph Smith and Sidney Rigdon received a remarkable vision concerning the eternal destiny of Gods children. This revelation spoke of three heavenly kingdoms. President DallinH. Oaks spoke about these kingdoms of glory last October, noting that through the triumph and the glory of the Lamb, all but a relatively few individuals are eventually redeemed into one of these kingdoms, according to the desires manifested through their choices. Gods plan of redemption constitutes a universal opportunity for all His children, whenever and wherever they may have lived on the earth."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,2,"While the glory of even the least of the three kingdoms, the telestial, surpasses all understanding, our Fathers hope is that we will chooseand, through the grace of His Son, qualify forthe highest and most glorious of these kingdoms, the celestial, where we may enjoy eternal life as joint-heirs with Christ. President RussellM. Nelson has urged us to think celestial, making the celestial kingdom our eternal goal and then carefully considering where each of [our] decisions while here on earth will place [us] in the next world."
The Testimony of Jesus,By Elder D. Todd Christofferson,Of the Quorum of the Twelve Apostles,2024,April,https://www.churchofjesuschrist.org/study/general-conference/2024/04/51christofferson?lang=eng,3,"Those in the celestial kingdom are they who received the testimony of Jesus,  who are just men made perfect through Jesus the mediator of the new covenant. The inhabitants of the second, or terrestrial, kingdom are described as essentially good, including the honorable men of the earth, who were blinded by the craftiness of men. Their principal limiting trait is that they are not valiant in the testimony of Jesus. By contrast, those in the lower, telestial kingdom are those who received not the gospel, neither the testimony of Jesus."
